date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2/25/2014,90304,1611240199,1407,44481252,31614.2516,0.86614996,51366991.8,59304963.75,1057.89778,1.484392951,0.001409253,1,0.00094938,59236.1851,56.23763801,0.073991856,361513335,243.8784,343213.4604,361513335,343213.4604,9.92807338,,1.77884E-06,0.00094938,,-50.98074261,54105839826,1.43976E+11,54105839826,39906,103421,5449782427,5173913.391,652539.1947,619.507535,1700.843503,1.614746478,67486256051,64070088.78,,0.1125292,
2/26/2014,81658,1611240199,1459,21644382,14835.08019,1.10774863,66473113.05,60007397.88,1046.199697,0.9319496,0.001137131,1,0.001220163,37526.81453,45.78883385,0.075878022,373035809,249.928275,455164.5241,373035809,455164.5241,20.41067226,,2.0766E-06,0.001220163,,-24.57625877,54478875635,1.43991E+11,54478875635,40267,101782,2669136760,3256782.147,420626.992,513.2335288,1599.188585,1.95127088,42812256497,52237935.03,,0.119205402,
2/27/2014,83623,1611240199,1420,30356240,21377.6338,1.05018192,63498752.59,60464526.69,1076.379828,1.142061994,0.001322492,1,0.001157987,45193.67724,52.33366847,0.075980127,356610080,237.369355,412949.6611,356610080,412949.6611,24.02661323,,1.97813E-06,0.001157987,,-29.86078091,54835485715,1.44005E+11,54835485715,39572,99497,2282281119,2642850.742,413604.2313,478.9481193,1718.188271,1.989638836,41152380204,47653901.03,,0.119318177,
2/28/2014,75393,1611240199,1420,27908309,19653.73873,0.9431392,57312490.85,60767796.18,1129.049382,1.163542818,0.001208252,1,0.001038425,36813.33123,38.22789829,0.079697996,356240837,235.593265,369929.5345,356240837,369929.5345,26.75084874,,1.88361E-06,0.001038425,,-34.22837734,55191726552,1.44019E+11,55191726552,31639,95722,2063176652,2142455.045,249493.5165,259.0804053,1149.591653,1.193765174,23882018389,24799694.55,,0.120500298,
3/1/2014,62652,1611240199,1418,24218988,17079.68124,0.96929369,58797823.91,60660483.4,1076.018636,1.237921716,0.001310411,1,0.001058557,28630.65345,30.30719272,0.075847652,353507732,232.29768,374208.2583,353507732,374208.2583,15.30208405,,1.86519E-06,0.001058557,,-35.42229486,55545234284,1.44033E+11,55545234284,23128,85353,3629913030,3842471.634,152302.6045,161.2210631,1007.919185,1.066940405,12999484203,13760701.4,,0.120276598,
3/2/2014,56506,1611240200,1452,12740283,8774.299587,0.88524101,54422158.88,61477223.04,1124.913275,0.723958688,0.000704768,1,0.000973493,16787.15406,16.34216984,0.081195466,358796477,234.25992,349285.7064,358796477,349285.7064,14.02480172,,1.74296E-06,0.000973493,,-49.29033827,55904030761,1.44048E+11,55904030761,23188,88757,3986083502,3880422.694,146848.3365,142.9557653,1011.060542,0.984259931,13033817806,12688324.86,,0.116351312,
3/3/2014,75354,1611240200,1442,35587245,24679.08807,0.98442171,60987870.1,61952991.95,1151.679594,1.564652659,0.001695895,1,0.00108388,38625.01554,41.86487455,0.082554937,364080766,236.17179,394619.792,364080766,394619.792,23.81034159,,1.60217E-06,0.00108388,,-27.56382758,56268111527,1.44062E+11,56268111527,24686,88508,2363179517,2561402.569,136285.3298,147.7169175,1019.20065,1.104691008,12062341967,13074128.93,,0.110476027,
3/4/2014,79270,1611240200,1403,40621345,28953.20385,0.95254243,59325444.96,62281157.5,1087.889991,1.740214013,0.001823481,1,0.001047849,45992.11616,48.19277136,0.075873265,348320322,224.55822,364986.9378,348320322,364986.9378,22.14313214,,1.55349E-06,0.001047849,,-25.63541046,56616431849,1.44076E+11,56616431849,26429,92012,2556839362,2679180.37,123300.8737,129.2006394,1022.415488,1.071336567,11345159993,11888009.24,,0.110175185,
3/5/2014,68843,1611240200,1441,20885949,14494.06593,0.96934684,60734286.83,62654855.89,1117.3148,1.066338755,0.001136804,1,0.001066081,25540.94586,27.22872441,0.080036051,353226673,226.30949,376568.3459,353226673,376568.3459,21.52108429,,1.59036E-06,0.001066081,,-17.43458151,56969658522,1.44091E+11,56969658522,23952,88637,2647155587,2822083.033,141723.6615,151.0889434,1007.365806,1.073933834,12561960186,13392070.67,,0.109290054,
3/6/2014,62200,1611240200,1384,15666767,11319.91835,0.92161235,57986729.66,62918785.65,1178.250867,1.647644324,0.001666897,1,0.001011685,38713.05103,39.16542221,0.081062497,347308787,221.16956,351367.1725,347308787,351367.1725,25.60218071,,1.51515E-06,0.001011685,,-8.338312298,57316967309,1.44105E+11,57316967309,23496,86290,2238753330,2264913.693,119756.7529,121.1561389,1003.286125,1.015009761,10333810204,10454563.23,,0.105941693,
3/7/2014,59460,1611240200,1412,14098415,9984.713173,0.84474458,53203624.27,62981906.69,1090.380896,0.677068166,0.000624605,1,0.000922514,18729.05961,17.27782408,0.076534817,355448237,224.957895,327906.0582,355448237,327906.0582,15.1593975,,1.46021E-06,0.000922514,,-27.58768731,57672415546,1.44119E+11,57672415546,27662,96809,3804400243,3509613.377,158307.0572,146.0405137,1040.674898,0.960037407,15325547905,14138036.09,,0.103423904,
3/8/2014,50705,1611240200,1392,12234448,8789.114943,0.79934851,50494242.23,63169245.07,1072.704647,0.851683434,0.000741079,1,0.000870134,17775.48495,15.46704956,0.074227617,358021307,225.18821,311526.4261,358021307,311526.4261,19.8929232,,0.0000014,0.000870134,,-31.76282445,58030436853,1.44133E+11,58030436853,20871,84446,2917139742,2538301.773,117802.3029,102.5037608,987.6598928,0.859396216,9947933269,8656032.582,,0.103760217,
3/9/2014,52567,1611240201,1410,14311927,10150.30284,0.80872378,51243987.4,63364017.2,1028.263123,1.832609936,0.001608286,1,0.000877593,36945.4163,32.42304163,0.072072484,361075874,225.70505,316877.6878,361075874,316877.6878,28.02635206,,1.37E-06,0.000877593,,-19.91446864,58391512727,1.44147E+11,58391512727,20160,80251,2083450340,1828421.597,125697.6164,110.3113582,999.2799787,0.876961193,10087359416,8852596.803,,0.1004376,
3/10/2014,51997,1611240201,1359,13187173,9703.585725,0.72091945,45712865.07,63409116.09,1128.924948,0.846040545,0.000658381,1,0.000778191,17939.44372,13.96031204,0.076265943,350968646,218.07655,273120.6102,350968646,273120.6102,24.84333147,,1.23886E-06,0.000778191,,-29.98095831,58742481373,1.4416E+11,58742481373,21204,79973,2364517071,1840045.693,104835.6793,81.58217275,1001.544904,0.779393141,8384023781,6524371.101,,0.102419839,
3/11/2014,51472,1611240201,1393,14652003,10518.30797,0.72086836,45687605.36,63378569.47,1046.116167,0.827334629,0.000639675,1,0.000773175,17310.32244,13.38391346,0.072439784,348395343,215.20108,269370.6681,348395343,269370.6681,20.82652449,,1.22003E-06,0.000773175,,-39.52837139,59090876716,1.44174E+11,59090876716,20923,87564,2837289378,2193722.019,168772.6739,130.49086,984.2119299,0.760968338,14778410420,11426301.67,,0.098332961,
3/12/2014,55570,1611240201,1463,14484449,9900.511962,0.86117586,54951355.92,63809679.86,1047.990823,0.822241644,0.00076001,1,0.000924314,18909.09108,17.47794371,0.076216311,360063926,221.061885,332812.2438,360063926,332812.2438,17.08401734,,1.45642E-06,0.000924314,,-36.34331013,59450940642,1.44189E+11,59450940642,22997,89108,3479915728,3216535.949,271599.7524,251.0435411,998,0.922465694,24201710736,22369987.86,,0.101325701,
3/13/2014,51557,1611240201,1453,12665498,8716.791466,0.80908912,51802102.11,64025211.77,1132.836025,0.789396926,0.000683567,1,0.000865936,15825.04017,13.70346422,0.081823638,371184164,226.4752,321421.5481,371184164,321421.5481,20.93285374,,1.34581E-06,0.000865936,,-50.62119223,59822124806,1.44203E+11,59822124806,20047,85562,2857810289,2474679.408,184889.1555,160.102085,976.8853024,0.845919672,15819485922,13698654.6,,0.094060744,
3/14/2014,49802,1611240201,1351,12602462,9328.247224,0.81102579,52132859.11,64280149.54,1091.557801,0.810945861,0.000702763,1,0.000866596,16001.58373,13.86691139,0.073307466,336066640,203.90287,291234.0676,336066640,291234.0676,29.88217923,,1.37925E-06,0.000866596,,-50.78934063,60158191446,1.44217E+11,60158191446,19732,84445,2013179527,1744613.695,168267.9891,145.8203971,778.9842492,0.675064777,14209390339,12313803.44,,0.094028167,
3/15/2014,47105,1611240201,1417,11077168,7817.338038,0.78757009,50830963.22,64541510.28,1090.538717,0.781413888,0.000656497,1,0.00084014,13620.82548,11.44339933,0.07681695,344781383,207.998535,289664.6062,344781383,289664.6062,30.91761616,,1.32052E-06,0.00084014,,-43.73602504,60502972829,1.44231E+11,60502972829,17431,80241,1956909372,1644077.699,102790.3455,86.35827344,808.7852426,0.679492775,8248000113,6929474.219,,0.090188376,
3/16/2014,46576,1611240202,1391,12772341,9182.128684,0.79226672,51325219.45,64782753.19,1050.331503,2.396727642,0.002021411,1,0.000843405,45528.23828,38.39872601,0.072627257,351827952,211.022195,296733.3163,351827952,296733.3163,34.43560083,,1.32994E-06,0.000843405,,-46.25995253,60854800781,1.44245E+11,60854800781,18996,81340,1767206011,1490469.694,151679.1265,127.9268744,1000.529211,0.843850948,12337580149,10405571.96,,0.089364036,
3/17/2014,48860,1611240202,1407,15432729,10968.53518,0.72909611,47305204.15,64881986.66,1033.742889,0.955901175,0.000738851,1,0.000772937,16959.59865,13.10869751,0.072302406,347105490,207.00902,268290.5985,347105490,268290.5985,27.30978376,,1.24115E-06,0.000772937,,-48.6528371,61201906271,1.44259E+11,61201906271,17742,79806,2241024931,1732170.586,119857.9707,92.64263355,774.7254401,0.598813784,9565385214,7393438.013,,0.0901169,
3/18/2014,50354,1611240202,1328,13980804,10527.71386,0.71939703,46778403.55,65024460.16,991.2168921,0.84028473,0.000638789,1,0.000760205,16788.88891,12.76300284,0.065435419,332000000,196.9321,252388.1697,332000000,252388.1697,34.39829295,,1.2375E-06,0.000760205,,-47.41966866,61533906271,1.44272E+11,61533906271,19980,94177,1788865115,1359904.796,127900.3466,97.23052523,1012.269189,0.769532434,12045270939,9156879.174,,0.090056475,
3/19/2014,48208,1611240202,1345,13355735,9929.914498,0.72737094,47290632.78,65015840.53,1057.880407,0.806042983,0.000616101,1,0.000764353,15506.65492,11.85255651,0.070730215,336250000,198.369105,257013.6594,336250000,257013.6594,24.23101203,,1.25199E-06,0.000764353,,-45.21747447,61870156271,1.44286E+11,61870156271,19238,91917,2553345944,1951657.352,176440.5028,134.8628083,998.94871,0.763549334,16217881698,12396184.75,,0.090145511,
3/20/2014,46917,1611240202,1341,12513398,9331.39299,0.68766999,44802456.78,65151100.97,1117.335445,0.819123415,0.000589961,1,0.000720234,14897.39754,10.72961419,0.074483225,335250000,196.7131,241458.4927,335250000,241458.4927,37.99511138,,1.2278E-06,0.000720234,,-46.73083596,62205406271,1.44299E+11,62205406271,18187,89922,1637194997,1179163.717,195364.3422,140.7080674,999.3602259,0.719773345,17567552383,12652750.84,,0.090412151,
3/21/2014,47776,1611240203,1320,12073274,9146.419697,0.65935789,43009171.6,65228871.91,1183.372436,0.772467112,0.00053127,1,0.000687757,13938.39657,9.586231632,0.077650007,330000000,192.610865,226959.8532,330000000,226959.8532,28.63296002,,1.20724E-06,0.000687757,,-46.71556777,62535406271,1.44312E+11,62535406271,18044,86950,2184035679,1502086.112,188933.831,129.9405895,879.624648,0.604968124,16427796605,11298334.26,,0.090409386,
3/22/2014,42880,1611240203,1353,11215177,8289.118256,0.65203029,42622493.91,65368886.2,1189.280482,0.796073341,0.000539664,1,0.000677907,13027.74023,8.831596752,0.07998862,338250000,196.36416,229302.0546,338250000,229302.0546,28.0883078,,1.20047E-06,0.000677907,,-42.50627333,62873656271,1.44326E+11,62873656271,16365,81516,2238428058,1517446.128,201817.4229,136.8134508,999,0.677229128,16451349045,11152485.26,,0.089455378,
3/23/2014,47062,1611240203,1323,16158271,12213.35676,0.66133668,43287481.88,65454530.49,1133.390816,2.822293802,0.001932935,1,0.000684881,51027.07194,34.94745987,0.074539359,330750000,191.00523,226524.3118,330750000,226524.3118,20.08872606,,1.22528E-06,0.000684881,,-37.03893119,63204406271,1.44339E+11,63204406271,18080,76448,3146262540,2154814.684,562390.662,385.1705447,1009.356146,0.691288606,42993641328,29445517.8,,0.088814023,
3/24/2014,50376,1611240203,1336,13656927,10222.25075,0.64522774,42164063.19,65347566.89,1078.53943,0.712047436,0.000472514,1,0.0006636,15078.3165,10.00596532,0.071628953,334000000,191.86809,221642.278,334000000,221642.278,13.26496017,,1.13431E-06,0.0006636,,-47.81424403,63538406271,1.44353E+11,63538406271,21176,89383,4789943240,3178604.584,571610.3364,379.3204104,1032.828452,0.685384584,51092246698,33904796.24,,0.082713106,0.100293777
3/25/2014,48665,1611240203,1336,13191958,9874.22006,0.63607926,41678919.59,65524726.87,1108.019907,0.768350354,0.000501375,1,0.000652534,14998.96726,9.78733677,0.073586838,334000000,190.86507,217946.3708,334000000,217946.3708,18.32652708,,1.11779E-06,0.000652534,,-42.24132805,63872406271,1.44366E+11,63872406271,19521,90210,3485243330,2274239.926,444068.4528,289.7697835,807.8201215,0.527130131,40059415130,26140132.17,,0.080676242,0.096152528
3/26/2014,50911,1611240203,1327,14053655,10590.54635,0.59703748,39233544.54,65713704.98,1056.140999,0.819711599,0.000500905,1,0.000611075,18372.19608,11.22678678,0.069668898,331750000,188.599515,202724.0783,331750000,202724.0783,20.16902884,,1.05495E-06,0.000611075,,-38.23007395,64204156271,1.44379E+11,64204156271,22413,96148,3183304302,1945237.168,296010.2643,180.884425,800,0.488859872,28460794895,17391675.7,,0.07828649,0.096178133
3/27/2014,47281,1611240203,1308,13744291,10507.86774,0.49286174,32252142.84,65438519.59,988.4280528,1.17152299,0.000585518,1,0.000499792,22141.78452,11.06628237,0.064268613,327000000,184.95718,163431.919,327000000,163431.919,22.08482909,,1.03441E-06,0.000499792,,-47.35596887,64531156271,1.44392E+11,64531156271,18900,89424,2921967655,1460375.478,210758.2096,105.3352252,906.803467,0.453212938,18846842132,9419497.179,,0.08519065,0.098958353
3/28/2014,46886,1611240204,1311,12370421,9435.866514,0.52686028,34189768.64,64893426.15,983.5154439,1.042335068,0.000549457,1,0.000527141,20036.80702,10.56221629,0.064095862,327750000,184.44472,172770.3613,327750000,172770.3613,24.9613301,,1.05711E-06,0.000527141,,-56.79752187,64858906271,1.44405E+11,64858906271,19223,92427,2598375408,1369709.407,243982.8065,128.6132651,811.00522,0.427513852,22550598859,11887338.26,,0.06962489,0.097236739
3/29/2014,47929,1611240204,1345,12870804,9569.371004,0.62082632,40429413.04,65121937.79,1058.507564,0.9476519,0.000587667,1,0.000620129,18860.16812,11.69573892,0.070772147,336250000,188.252035,208518.4071,336250000,208518.4071,33.78006374,,1.26682E-06,0.000620129,,-46.447641,65195156271,1.44419E+11,65195156271,19902,96284,1929989143,1196842.415,143506.6722,88.99266229,679.9065453,0.421629828,13817396425,8568569.495,,0.077619274,0.099898185
3/30/2014,44993,1611240204,1330,11451665,8610.274436,0.52985841,34380421.81,64886054.99,1098.752288,0.755942097,0.00039662,1,0.00052467,13864.73399,7.274415569,0.072643632,332500000,185.207935,174452.9089,332500000,174452.9089,29.30177611,,1.14316E-06,0.00052467,,-49.47442526,65527656271,1.44432E+11,65527656271,18341,89528,2236303220,1173322.111,139191.1435,73.02947334,639.1286269,0.335331874,12461504698,6538182.689,,0.080568724,0.101722173
3/31/2014,47385,1611240204,1322,13949928,10552.13918,0.50731151,32880484.64,64813204.48,1095.838672,0.912337727,0.000455496,1,0.000499262,17047.94277,8.511392543,0.072015204,330500000,183.17014,165006.1403,330500000,165006.1403,34.37322236,,1.09642E-06,0.000499262,,-52.8356133,65858156271,1.44445E+11,65858156271,18686,89129,1915972718,956572.6568,130999.0384,65.40286145,655.970746,0.327501364,11675813294,5829291.638,,0.080312428,0.101532788
4/1/2014,45417,1611240204,1295,11876225,9170.830116,0.53500134,34508321.57,64501374.06,1104.525862,0.781996424,0.000407746,1,0.000521416,14209.65701,7.409146112,0.071103631,323750000,178.55143,168808.5118,323750000,168808.5118,29.70296164,,1.08853E-06,0.000521416,,-46.43859995,66181906271,1.44458E+11,66181906271,18171,92309,2228124827,1161780.498,101473.7808,52.91007855,600.131563,0.312918351,9366943234,4884076.441,,0.080462672,0.0991826
4/2/2014,46709,1611240204,1314,11945591,9091.012938,0.47773384,30655549.01,64168678.29,1100.608308,0.716710546,0.000330342,1,0.000460914,13869.78248,6.392771004,0.071890958,328500000,180.27642,151410.1088,328500000,151410.1088,20.36416406,,1.04989E-06,0.000460914,,-57.47558277,66510406271,1.44471E+11,66510406271,19352,95912,3266051386,1505367.415,237753.6555,109.5838869,675.6618739,0.311421729,22803428605,10510409.76,,0.078794499,0.095555507
4/3/2014,45518,1611240205,1322,12491443,9448.897882,0.4736372,30341464.42,64060560.23,1080.688627,0.777272709,0.000352832,1,0.000453936,14569.97693,6.613830682,0.071019589,330500000,180.47717,150025.7036,330500000,150025.7036,21.63223585,,0.00000101,0.000453936,,-56.67927668,66840906271,1.44485E+11,66840906271,18745,93008,3089875071,1402604.18,177456.404,80.55377267,590.541219,0.268067661,16504865224,7492145.288,,0.078824227,0.095408964
4/4/2014,45802,1611240205,1291,13561698,10504.80093,0.48986271,31204273.47,63700038.93,1120.213736,0.811166697,0.000376869,1,0.000464601,16088.68027,7.474810141,0.07189079,322750000,175.398195,149949.8363,322750000,149949.8363,16.22701204,,1.03309E-06,0.000464601,,-56.41977932,67163656271,1.44498E+11,67163656271,19834,95329,4139003294,1922983.319,151722.3048,70.49027039,542.66208,0.252121116,14463535596,6719766.986,,0.078949592,0.095131341
4/5/2014,41777,1611240205,1284,10965282,8539.939252,0.49755795,31625216.62,63560871.46,1104.103062,0.761605318,0.00035691,1,0.000468628,13804.09639,6.468989585,0.070472675,321000000,173.61736,150429.6694,321000000,150429.6694,22.43809997,,1.01506E-06,0.000468628,,-53.67845289,67484656271,1.4451E+11,67484656271,18125,88192,3007592282,1409442.719,91681.065,42.96433739,522.8204364,0.245008428,8085536484,3789110.843,,0.079077347,0.093391157
4/6/2014,45263,1611240205,1262,11912397,9439.300317,0.49440174,31438907.02,63589798.21,1126.688635,0.852969317,0.000395522,1,0.0004637,17142.97733,7.949192156,0.070682091,315500000,169.84837,146297.2316,315500000,146297.2316,32.46935932,,1.01105E-06,0.0004637,,-49.73523362,67800156271,1.44523E+11,67800156271,20098,90022,2088127321,968263.855,61900.76156,28.70335991,403.4224857,0.187066855,5572430357,2583933.866,,0.078104824,0.091069953
4/7/2014,44355,1611240205,1291,12050029,9333.872192,0.48807616,31078657.64,63675836.59,1107.915913,0.840188212,0.000383306,1,0.000456215,16217.31286,7.398573281,0.071101565,322750000,172.92824,147243.23,322750000,147243.23,36.10649825,,1.01685E-06,0.000456215,,-47.56961274,68122906271,1.44536E+11,68122906271,19302,79031,1886721493,860749.7029,90630.96223,41.34715914,571.4003278,0.260681115,7162655576,3267707.334,,0.077822378,0.091040118
4/8/2014,40938,1611240205,1313,11705926,8915.404417,0.48614851,31003430.29,63773578.28,1095.229976,0.921902859,0.00041755,1,0.000452922,16889.26038,7.649520761,0.071485205,328249990.4,175.029545,148671.7038,328249990.4,148671.7038,34.46314257,,1.00026E-06,0.000452922,,-48.3904102,68452001523,1.44549E+11,68452001523,18320,76236,1986237946,899611.2362,113413.6347,51.36755158,664.1545,0.300810309,8646201859,3916056.663,,0.077665382,0.089318205
